 Óbitos por causas evitáveis de 5 a 74 anos - Bahia
Óbitos p/Residênc por Município
Período:2020
"Município";"Óbitos_p/Residênc"
"290689 CARAIBAS";38
"290690 CARAVELAS";86
"290700 CARDEAL DA SILVA";32
"290710 CARINHANHA";97
"290720 CASA NOVA";238
"290730 CASTRO ALVES";112
"290740 CATOLANDIA";7
"290750 CATU";206
"290755 CATURAMA";29
"290760 CENTRAL";66
"290770 CHORROCHO";41
"290780 CICERO DANTAS";141
"290790 CIPO";52
"290800 COARACI";118
"290810 COCOS";49
"290820 CONCEICAO DA FEIRA";94
"290830 CONCEICAO DO ALMEIDA";73
"290840 CONCEICAO DO COITE";270
"290850 CONCEICAO DO JACUIPE";154
"290860 CONDE";89
"290870 CONDEUBA";62
"290880 CONTENDAS DO SINCORA";19
"290890 CORACAO DE MARIA";102
"290900 CORDEIROS";28
"290910 CORIBE";40
"290920 CORONEL JOAO SA";63
"290930 CORRENTINA";78
"290940 COTEGIPE";49
"290950 CRAVOLANDIA";15
"290960 CRISOPOLIS";77
"290970 CRISTOPOLIS";46
"290980 CRUZ DAS ALMAS";251
"290990 CURACA";123
"291000 DARIO MEIRA";45
"291005 DIAS D'AVILA";341
"291010 DOM BASILIO";33
"291020 DOM MACEDO COSTA";18
"291030 ELISIO MEDRADO";29
"291040 ENCRUZILHADA";86
"291050 ENTRE RIOS";148
"291060 ESPLANADA";135
"291070 EUCLIDES DA CUNHA";179
"291072 EUNAPOLIS";542
"291075 FATIMA";66
"291077 FEIRA DA MATA";12
"291080 FEIRA DE SANTANA";2827
"291085 FILADELFIA";62
"291090 FIRMINO ALVES";31
"291100 FLORESTA AZUL";37
"291110 FORMOSA DO RIO PRETO";70
"291120 GANDU";145
"291125 GAVIAO";16
"291130 GENTIO DO OURO";35
"291140 GLORIA";60
"291150 GONGOGI";31
"291160 GOVERNADOR MANGABEIRA";95
"291165 GUAJERU";31
"291170 GUANAMBI";274
"291180 GUARATINGA";99
"291185 HELIOPOLIS";40
"291190 IACU";124
"291200 IBIASSUCE";46
"291210 IBICARAI";143
"291220 IBICOARA";52
"291230 IBICUI";79
"291240 IBIPEBA";74
"291250 IBIPITANGA";51
"291260 IBIQUERA";24
"291270 IBIRAPITANGA";94
"291280 IBIRAPUA";48
"291290 IBIRATAIA";109
"291300 IBITIARA";63
"291310 IBITITA";66
"291320 IBOTIRAMA";123
"291330 ICHU";16
"291340 IGAPORA";62
"291345 IGRAPIUNA";46
"291350 IGUAI";103
"291360 ILHEUS";1000
"291370 INHAMBUPE";135
"291380 IPECAETA";54
"291390 IPIAU";220
"291400 IPIRA";226
"291410 IPUPIARA";47
"291420 IRAJUBA";28
"291430 IRAMAIA";37
"291440 IRAQUARA";76
"291450 IRARA";112
"291460 IRECE";293
"291465 ITABELA";143
"291470 ITABERABA";285
"291480 ITABUNA";1248
"291490 ITACARE";104
"291500 ITAETE";64
"291510 ITAGI";78
"291520 ITAGIBA";68
"291530 ITAGIMIRIM";21
"291535 ITAGUACU DA BAHIA";37
"291540 ITAJU DO COLONIA";28
"291550 ITAJUIPE";121
"291560 ITAMARAJU";323
"291570 ITAMARI";34
"291580 ITAMBE";89
"291590 ITANAGRA";27
"291600 ITANHEM";74
"291610 ITAPARICA";106
"291620 ITAPE";61
"291630 ITAPEBI";45
"291640 ITAPETINGA";356
"291650 ITAPICURU";114
"291660 ITAPITANGA";46
"291670 ITAQUARA";29
"291680 ITARANTIM";82
"291685 ITATIM";56
"291690 ITIRUCU";43
"291700 ITIUBA";133
"291710 ITORORO";93
"291720 ITUACU";62
"291730 ITUBERA";106
"291733 IUIU";41
"291735 JABORANDI";43
"291740 JACARACI";46
"291750 JACOBINA";367
"291760 JAGUAQUARA";195
"291770 JAGUARARI";113
"291780 JAGUARIPE";63
"291790 JANDAIRA";26
"291800 JEQUIE";741
"291810 JEREMOABO";159
"291820 JIQUIRICA";40
"291830 JITAUNA";65
"291835 JOAO DOURADO";110
"291840 JUAZEIRO";1000
"291845 JUCURUCU";33
"291850 JUSSARA";61
"291855 JUSSARI";37
"291860 JUSSIAPE";38
"291870 LAFAIETE COUTINHO";11
"291875 LAGOA REAL";31
"291880 LAJE";90
"291890 LAJEDAO";27
"291900 LAJEDINHO";12
"291905 LAJEDO DO TABOCAL";24
"291910 LAMARAO";38
"291915 LAPAO";97
"291920 LAURO DE FREITAS";891
"291930 LENCOIS";54
"291940 LICINIO DE ALMEIDA";41
"291950 LIVRAMENTO DE NOSSA SENHORA";129
"291955 LUIS EDUARDO MAGALHAES";250
"291960 MACAJUBA";47
"291970 MACARANI";74
"291980 MACAUBAS";125
"291990 MACURURE";16
"291992 MADRE DE DEUS";61
"291995 MAETINGA";26
"292000 MAIQUINIQUE";30
"292010 MAIRI";85
"292020 MALHADA";63
"292030 MALHADA DE PEDRAS";23
"292040 MANOEL VITORINO";49
"292045 MANSIDAO";16
"292050 MARACAS";85
"292060 MARAGOGIPE";193
"292070 MARAU";61
"292080 MARCIONILIO SOUZA";45
"292090 MASCOTE";56
"292100 MATA DE SAO JOAO";197
"292105 MATINA";31
"292110 MEDEIROS NETO";133
"292120 MIGUEL CALMON";113
"292130 MILAGRES";60
"292140 MIRANGABA";47
"292145 MIRANTE";26
"292150 MONTE SANTO";150
"292160 MORPARA";27
"292170 MORRO DO CHAPEU";137
"292180 MORTUGABA";41
"292190 MUCUGE";29
"292200 MUCURI";138
"292205 MULUNGU DO MORRO";55
"292210 MUNDO NOVO";90
"292220 MUNIZ FERREIRA";31
"292225 MUQUEM DE SAO FRANCISCO";31
"292230 MURITIBA";118
"292240 MUTUIPE";92
"292250 NAZARE";125
"292260 NILO PECANHA";55
"292265 NORDESTINA";51
"292270 NOVA CANAA";46
"292273 NOVA FATIMA";29
"292275 NOVA IBIA";35
"292280 NOVA ITARANA";31
"292285 NOVA REDENCAO";19
"292290 NOVA SOURE";83
"292300 NOVA VICOSA";168
"292303 NOVO HORIZONTE";39
"292305 NOVO TRIUNFO";24
"292310 OLINDINA";99
"292320 OLIVEIRA DOS BREJINHOS";88
"292330 OURICANGAS";30
"292335 OUROLANDIA";72
"292340 PALMAS DE MONTE ALTO";77
"292350 PALMEIRAS";27
"292360 PARAMIRIM";49
"292370 PARATINGA";101
"292380 PARIPIRANGA";84
"292390 PAU BRASIL";65
"292400 PAULO AFONSO";504
"292405 PE DE SERRA";36
"292410 PEDRAO";12
"292420 PEDRO ALEXANDRE";30
"292430 PIATA";72
"292440 PILAO ARCADO";86
"292450 PINDAI";56
"292460 PINDOBACU";82
"292465 PINTADAS";44
"292467 PIRAI DO NORTE";29
"292470 PIRIPA";30
"292480 PIRITIBA";92
"292490 PLANALTINO";21
"292500 PLANALTO";113
"292510 POCOES";231
"292520 POJUCA";169
"292525 PONTO NOVO";66
"292530 PORTO SEGURO";580
"292540 POTIRAGUA";41
"292550 PRADO";147
"292560 PRESIDENTE DUTRA";56
"292570 PRESIDENTE JANIO QUADROS";52
"292575 PRESIDENTE TANCREDO NEVES";105
"292580 QUEIMADAS";96
"292590 QUIJINGUE";59
"292593 QUIXABEIRA";24
"292595 RAFAEL JAMBEIRO";77
"292600 REMANSO";157
"292610 RETIROLANDIA";46
"292620 RIACHAO DAS NEVES";106
"292630 RIACHAO DO JACUIPE";121
"292640 RIACHO DE SANTANA";91
"292650 RIBEIRA DO AMPARO";44
"292660 RIBEIRA DO POMBAL";201
"292665 RIBEIRAO DO LARGO";27
"292670 RIO DE CONTAS";40
"292680 RIO DO ANTONIO";31
"292690 RIO DO PIRES";50
"292700 RIO REAL";168
"292710 RODELAS";32
"292720 RUY BARBOSA";112
"292730 SALINAS DA MARGARIDA";58
"292740 SALVADOR";12970
"292750 SANTA BARBARA";79
"292760 SANTA BRIGIDA";46
"292770 SANTA CRUZ CABRALIA";138
"292780 SANTA CRUZ DA VITORIA";32
"292790 SANTA INES";40
"292800 SANTALUZ";123
"292805 SANTA LUZIA";60
"292810 SANTA MARIA DA VITORIA";162
"292820 SANTANA";67
"292830 SANTANOPOLIS";28
"292840 SANTA RITA DE CASSIA";90
"292850 SANTA TEREZINHA";41
"292860 SANTO AMARO";310
"292870 SANTO ANTONIO DE JESUS";470
"292880 SANTO ESTEVAO";198
"292890 SAO DESIDERIO";85
"292895 SAO DOMINGOS";46
"292900 SAO FELIX";61
"292905 SAO FELIX DO CORIBE";62
"292910 SAO FELIPE";84
"292920 SAO FRANCISCO DO CONDE";159
"292925 SAO GABRIEL";62
"292930 SAO GONCALO DOS CAMPOS";128
"292935 SAO JOSE DA VITORIA";30
"292937 SAO JOSE DO JACUIPE";34
"292940 SAO MIGUEL DAS MATAS";46
"292950 SAO SEBASTIAO DO PASSE";200
"292960 SAPEACU";88
"292970 SATIRO DIAS";57
"292975 SAUBARA";59
"292980 SAUDE";34
"292990 SEABRA";144
"293000 SEBASTIAO LARANJEIRAS";33
"293010 SENHOR DO BONFIM";371
"293015 SERRA DO RAMALHO";95
"293020 SENTO SE";103
"293030 SERRA DOURADA";46
"293040 SERRA PRETA";65
"293050 SERRINHA";339
"293060 SERROLANDIA";61
"293070 SIMOES FILHO";635
"293075 SITIO DO MATO";42
"293076 SITIO DO QUINTO";33
"293077 SOBRADINHO";119
"293080 SOUTO SOARES";58
"293090 TABOCAS DO BREJO VELHO";28
"293100 TANHACU";78
"293105 TANQUE NOVO";55
"293110 TANQUINHO";57
"293120 TAPEROA";71
"293130 TAPIRAMUTA";51
"293135 TEIXEIRA DE FREITAS";738
"293140 TEODORO SAMPAIO";35
"293150 TEOFILANDIA";79
"293160 TEOLANDIA";44
"293170 TERRA NOVA";55
"293180 TREMEDAL";58
"293190 TUCANO";142
"293200 UAUA";88
"293210 UBAIRA";75
"293220 UBAITABA";110
"293230 UBATA";93
"293240 UIBAI";54
"293245 UMBURANAS";40
"293250 UNA";82
"293260 URANDI";58
"293270 URUCUCA";128
"293280 UTINGA";80
"293290 VALENCA";401
"293300 VALENTE";96
"293305 VARZEA DA ROCA";58
"293310 VARZEA DO POCO";35
"293315 VARZEA NOVA";58
"293317 VARZEDO";45
"293320 VERA CRUZ";253
"293325 VEREDA";31
"293330 VITORIA DA CONQUISTA";1471
"293340 WAGNER";33
"293345 WANDERLEY";43
"293350 WENCESLAU GUIMARAES";117
"293360 XIQUE-XIQUE";174
"Total";61587
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
