 Óbitos por causas evitáveis de 5 a 74 anos - Maranhão
Óbitos p/Residênc por Município
Período:2020
"Município";"Óbitos_p/Residênc"
"211100 SAO JOAO BATISTA";58
"211102 SAO JOAO DO CARU";40
"211105 SAO JOAO DO PARAISO";25
"211107 SAO JOAO DO SOTER";52
"211110 SAO JOAO DOS PATOS";116
"211120 SAO JOSE DE RIBAMAR";746
"211125 SAO JOSE DOS BASILIOS";31
"211130 SAO LUIS";4383
"211140 SAO LUIS GONZAGA DO MARANHAO";65
"211150 SAO MATEUS DO MARANHAO";178
"211153 SAO PEDRO DA AGUA BRANCA";39
"211157 SAO PEDRO DOS CRENTES";11
"211160 SAO RAIMUNDO DAS MANGABEIRAS";86
"211163 SAO RAIMUNDO DO DOCA BEZERRA";18
"211167 SAO ROBERTO";15
"211170 SAO VICENTE FERRER";44
"211172 SATUBINHA";18
"211174 SENADOR ALEXANDRE COSTA";30
"211176 SENADOR LA ROCQUE";68
"211178 SERRANO DO MARANHAO";21
"211180 SITIO NOVO";48
"211190 SUCUPIRA DO NORTE";40
"211195 SUCUPIRA DO RIACHAO";27
"211200 TASSO FRAGOSO";25
"211210 TIMBIRAS";90
"211220 TIMON";767
"211223 TRIZIDELA DO VALE";102
"211227 TUFILANDIA";22
"211230 TUNTUM";121
"211240 TURIACU";85
"211245 TURILANDIA";66
"211250 TUTOIA";151
"211260 URBANO SANTOS";77
"211270 VARGEM GRANDE";153
"211280 VIANA";197
"211285 VILA NOVA DOS MARTIRIOS";29
"211290 VITORIA DO MEARIM";121
"211300 VITORINO FREIRE";121
"211400 ZE DOCA";199
"Total";25162
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
