"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Cód.";"Município";"Ano"
"2505402";"Desterro (PB)";"67393,0"
"2505501";"Vista Serrana (PB)";"36770,2"
"2505600";"Diamante (PB)";"55479,4"
"2505709";"Dona Inês (PB)";"84951,5"
"2505808";"Duas Estradas (PB)";"42040,1"
"2505907";"Emas (PB)";"37697,8"
"2506004";"Esperança (PB)";"467759,2"
"2506103";"Fagundes (PB)";"101934,0"
"2506202";"Frei Martinho (PB)";"28868,9"
"2506251";"Gado Bravo (PB)";"69556,8"
"2506301";"Guarabira (PB)";"1057344,9"
"2506400";"Gurinhém (PB)";"137913,4"
"2506509";"Gurjão (PB)";"35153,8"
"2506608";"Ibiara (PB)";"52442,9"
"2506707";"Imaculada (PB)";"90918,5"
"2506806";"Ingá (PB)";"196937,2"
"2506905";"Itabaiana (PB)";"318023,8"
"2507002";"Itaporanga (PB)";"308927,5"
"2507101";"Itapororoca (PB)";"189740,3"
"2507200";"Itatuba (PB)";"141886,9"
"2507309";"Jacaraú (PB)";"147575,8"
"2507408";"Jericó (PB)";"71029,3"
"2507507";"João Pessoa (PB)";"20728227,0"
"2507606";"Juarez Távora (PB)";"71196,1"
"2507705";"Juazeirinho (PB)";"190200,2"
"2507804";"Junco do Seridó (PB)";"79427,2"
"2507903";"Juripiranga (PB)";"111256,2"
"2508000";"Juru (PB)";"80598,7"
"2508109";"Lagoa (PB)";"47492,4"
"2508208";"Lagoa de Dentro (PB)";"78624,6"
"2508307";"Lagoa Seca (PB)";"291430,6"
"2508406";"Lastro (PB)";"27701,8"
"2508505";"Livramento (PB)";"62097,2"
"2508554";"Logradouro (PB)";"43953,4"
"2508604";"Lucena (PB)";"200774,5"
"2508703";"Mãe d'Água (PB)";"36835,0"
"2508802";"Malta (PB)";"73004,6"
"2508901";"Mamanguape (PB)";"692471,3"
"2509008";"Manaíra (PB)";"86796,5"
"2509057";"Marcação (PB)";"87608,8"
"2509107";"Mari (PB)";"221024,1"
"2509156";"Marizópolis (PB)";"72833,9"
"2509206";"Massaranduba (PB)";"123178,0"
"2509305";"Mataraca (PB)";"225449,4"
"2509339";"Matinhas (PB)";"51307,9"
"2509370";"Mato Grosso (PB)";"28765,6"
"2509396";"Maturéia (PB)";"55539,3"
"2509404";"Mogeiro (PB)";"164346,5"
"2509503";"Montadas (PB)";"52421,4"
"2509602";"Monte Horebe (PB)";"43363,9"
"2509701";"Monteiro (PB)";"577990,9"
"2509800";"Mulungu (PB)";"88689,6"
"2509909";"Natuba (PB)";"92138,1"
"2510006";"Nazarezinho (PB)";"60640,2"
"2510105";"Nova Floresta (PB)";"90900,5"
"2510204";"Nova Olinda (PB)";"52554,2"
"2510303";"Nova Palmeira (PB)";"42406,7"
"2510402";"Olho d'Água (PB)";"58388,1"
"2510501";"Olivedos (PB)";"39888,5"
"2510600";"Ouro Velho (PB)";"34621,4"
"2510659";"Parari (PB)";"20862,1"
"2510709";"Passagem (PB)";"26665,4"
"2510808";"Patos (PB)";"1920850,2"
"2510907";"Paulista (PB)";"143652,8"
"2511004";"Pedra Branca (PB)";"35397,2"
"2511103";"Pedra Lavrada (PB)";"73972,5"
"2511202";"Pedras de Fogo (PB)";"537487,1"
"2511301";"Piancó (PB)";"190593,2"
"2511400";"Picuí (PB)";"204775,6"
"2511509";"Pilar (PB)";"112885,9"
"2511608";"Pilões (PB)";"84386,3"
"2511707";"Pilõezinhos (PB)";"53523,1"
"2511806";"Pirpirituba (PB)";"90648,9"
"2511905";"Pitimbu (PB)";"375323,1"
"2512002";"Pocinhos (PB)";"271743,3"
"2512036";"Poço Dantas (PB)";"36279,4"
"2512077";"Poço de José de Moura (PB)";"44283,8"
"2512101";"Pombal (PB)";"427189,4"
"2512200";"Prata (PB)";"58674,8"
"2512309";"Princesa Isabel (PB)";"255527,3"
"2512408";"Puxinanã (PB)";"121586,2"
"2512507";"Queimadas (PB)";"529576,3"
"2512606";"Quixaba (PB)";"23490,6"
"2512705";"Remígio (PB)";"174741,8"
"2512721";"Pedro Régis (PB)";"52413,1"
"2512747";"Riachão (PB)";"33809,9"
"2512754";"Riachão do Bacamarte (PB)";"47128,9"
"2512762";"Riachão do Poço (PB)";"52177,5"
"2512788";"Riacho de Santo Antônio (PB)";"26824,2"
"2512804";"Riacho dos Cavalos (PB)";"85059,6"
"2512903";"Rio Tinto (PB)";"288049,9"
"2513000";"Salgadinho (PB)";"30834,2"
"2513109";"Salgado de São Félix (PB)";"129093,7"
"2513158";"Santa Cecília (PB)";"58690,5"
"2513208";"Santa Cruz (PB)";"58425,7"
"2513307";"Santa Helena (PB)";"58866,8"
"2513356";"Santa Inês (PB)";"33949,7"
"2513406";"Santa Luzia (PB)";"294590,3"
"2513505";"Santana de Mangueira (PB)";"45660,5"
"2513604";"Santana dos Garrotes (PB)";"62247,2"
"2513653";"Joca Claudino (PB)";"30034,9"
"2513703";"Santa Rita (PB)";"2564207,6"
"2513802";"Santa Teresinha (PB)";"48039,3"
"2513851";"Santo André (PB)";"29073,4"
"2513901";"São Bento (PB)";"489840,3"
"2513927";"São Bentinho (PB)";"49402,6"
"2513943";"São Domingos do Cariri (PB)";"26608,1"
"2513968";"São Domingos (PB)";"32174,5"
"2513984";"São Francisco (PB)";"36639,9"
"2514008";"São João do Cariri (PB)";"49302,0"
"2514107";"São João do Tigre (PB)";"37783,7"
"2514206";"São José da Lagoa Tapada (PB)";"63367,0"
"2514305";"São José de Caiana (PB)";"51229,4"
"2514404";"São José de Espinharas (PB)";"51509,2"
"2514453";"São José dos Ramos (PB)";"54052,8"
"2514503";"São José de Piranhas (PB)";"220330,0"
"2514552";"São José de Princesa (PB)";"33739,1"
"2514602";"São José do Bonfim (PB)";"30000,0"
"2514651";"São José do Brejo do Cruz (PB)";"26357,0"
"2514701";"São José do Sabugi (PB)";"96332,8"
"2514800";"São José dos Cordeiros (PB)";"34399,4"
"2514909";"São Mamede (PB)";"75709,0"
"2515005";"São Miguel de Taipu (PB)";"78432,1"
"2515104";"São Sebastião de Lagoa de Roça (PB)";"99911,7"
"2515203";"São Sebastião do Umbuzeiro (PB)";"35164,3"
"2515302";"Sapé (PB)";"632981,7"
"2515401";"São Vicente do Seridó (PB)";"79692,7"
"2515500";"Serra Branca (PB)";"135501,8"
"2515609";"Serra da Raiz (PB)";"34551,3"
"2515708";"Serra Grande (PB)";"29544,5"
"2515807";"Serra Redonda (PB)";"71737,6"
"2515906";"Serraria (PB)";"62035,1"
"2515930";"Sertãozinho (PB)";"52365,1"
"2515971";"Sobrado (PB)";"97028,2"
"2516003";"Solânea (PB)";"325718,5"
"2516102";"Soledade (PB)";"186551,0"
"2516151";"Sossêgo (PB)";"35788,6"
"2516201";"Sousa (PB)";"1254398,6"
"2516300";"Sumé (PB)";"195666,3"
"2516409";"Tacima (PB)";"83621,9"
"2516508";"Taperoá (PB)";"132766,4"
"2516607";"Tavares (PB)";"130736,3"
"2516706";"Teixeira (PB)";"153304,0"
"2516755";"Tenório (PB)";"30628,4"
"2516805";"Triunfo (PB)";"81015,9"
"2516904";"Uiraúna (PB)";"178335,7"
"2517001";"Umbuzeiro (PB)";"83714,7"
"2517100";"Várzea (PB)";"34060,9"
"2517209";"Vieirópolis (PB)";"45288,5"
"2517407";"Zabelê (PB)";"25100,5"
"2600054";"Abreu e Lima (PE)";"1618172,6"
"2600104";"Afogados da Ingazeira (PE)";"481055,1"
"2600203";"Afrânio (PE)";"283519,1"
"2600302";"Agrestina (PE)";"310850,8"
"2600401";"Água Preta (PE)";"247381,5"
"2600500";"Águas Belas (PE)";"376055,6"
"2600609";"Alagoinha (PE)";"140519,9"
"2600708";"Aliança (PE)";"326748,0"
"2600807";"Altinho (PE)";"194173,8"
"2600906";"Amaraji (PE)";"269316,1"
"2601003";"Angelim (PE)";"127554,5"
"2601052";"Araçoiaba (PE)";"161995,8"
"2601102";"Araripina (PE)";"1035532,6"
"2601201";"Arcoverde (PE)";"1240608,9"
"2601300";"Barra de Guabiraba (PE)";"142607,0"
"2601409";"Barreiros (PE)";"468537,4"
"2601508";"Belém de Maria (PE)";"90871,9"
"2601607";"Belém do São Francisco (PE)";"367361,6"
"2601706";"Belo Jardim (PE)";"2213907,4"
"2601805";"Betânia (PE)";"101589,1"
"2601904";"Bezerros (PE)";"814474,6"
"2602001";"Bodocó (PE)";"295451,1"
"2602100";"Bom Conselho (PE)";"563850,6"
"2602209";"Bom Jardim (PE)";"347771,8"
"2602308";"Bonito (PE)";"461555,2"
"2602407";"Brejão (PE)";"197511,2"
"2602506";"Brejinho (PE)";"70039,4"
"2602605";"Brejo da Madre de Deus (PE)";"466009,3"
"2602704";"Buenos Aires (PE)";"117827,8"
"2602803";"Buíque (PE)";"479640,9"
"2602902";"Cabo de Santo Agostinho (PE)";"10786157,8"
"2603009";"Cabrobó (PE)";"404149,8"
"2603108";"Cachoeirinha (PE)";"216360,7"
"2603207";"Caetés (PE)";"357024,2"
"2603306";"Calçado (PE)";"120260,1"
"2603405";"Calumbi (PE)";"50507,6"
"2603454";"Camaragibe (PE)";"2100775,1"
"2603504";"Camocim de São Félix (PE)";"156658,5"
"2603603";"Camutanga (PE)";"256335,1"
"2603702";"Canhotinho (PE)";"222215,5"
"2603801";"Capoeiras (PE)";"219951,7"
"2603900";"Carnaíba (PE)";"180453,9"
"2603926";"Carnaubeira da Penha (PE)";"84243,2"
"2604007";"Carpina (PE)";"1634470,6"
"2604106";"Caruaru (PE)";"7703430,2"
"2604155";"Casinhas (PE)";"101910,2"
"2604205";"Catende (PE)";"342400,4"
"2604304";"Cedro (PE)";"102211,3"
"2604403";"Chã de Alegria (PE)";"143310,1"
"2604502";"Chã Grande (PE)";"232179,3"
"2604601";"Condado (PE)";"238490,0"
"2604700";"Correntes (PE)";"177707,9"
"2604809";"Cortês (PE)";"115312,6"
"2604908";"Cumaru (PE)";"109984,8"
"2605004";"Cupira (PE)";"263117,3"
"2605103";"Custódia (PE)";"491392,2"
"2605152";"Dormentes (PE)";"235349,0"
"2605202";"Escada (PE)";"1078851,4"
"2605301";"Exu (PE)";"315009,9"
"2605400";"Feira Nova (PE)";"240458,5"
"2605459";"Fernando de Noronha (PE)";"117533,1"
"2605509";"Ferreiros (PE)";"108572,5"
"2605608";"Flores (PE)";"169045,2"
"2605707";"Floresta (PE)";"411260,5"
"2605806";"Frei Miguelinho (PE)";"124948,4"
"2605905";"Gameleira (PE)";"237374,5"
"2606002";"Garanhuns (PE)";"2786055,5"
"2606101";"Glória do Goitá (PE)";"477656,2"
"2606200";"Goiana (PE)";"7036987,9"
"2606309";"Granito (PE)";"73447,1"
"2606408";"Gravatá (PE)";"1225154,7"
"2606507";"Iati (PE)";"187704,1"
"2606606";"Ibimirim (PE)";"317196,8"
"2606705";"Ibirajuba (PE)";"69130,6"
"2606804";"Igarassu (PE)";"2852109,0"
"2606903";"Iguaracy (PE)";"98681,1"
"2607000";"Inajá (PE)";"190611,5"
"2607109";"Ingazeira (PE)";"41171,1"
"2607208";"Ipojuca (PE)";"12048973,2"
"2607307";"Ipubi (PE)";"337741,9"
"2607406";"Itacuruba (PE)";"64962,0"
"2607505";"Itaíba (PE)";"258313,5"
"2607604";"Ilha de Itamaracá (PE)";"267802,1"
"2607653";"Itambé (PE)";"500402,9"
"2607703";"Itapetim (PE)";"125473,7"
"2607752";"Itapissuma (PE)";"2140599,3"
"2607802";"Itaquitinga (PE)";"137401,6"
"2607901";"Jaboatão dos Guararapes (PE)";"14644558,4"
"2607950";"Jaqueira (PE)";"102741,9"
"2608008";"Jataúba (PE)";"143348,8"
"2608057";"Jatobá (PE)";"140164,3"
"2608107";"João Alfredo (PE)";"293274,6"
"2608206";"Joaquim Nabuco (PE)";"188148,1"
"2608255";"Jucati (PE)";"124970,1"
"2608305";"Jupi (PE)";"165239,7"
"2608404";"Jurema (PE)";"113755,5"
"2608453";"Lagoa do Carro (PE)";"266054,6"
"2608503";"Lagoa de Itaenga (PE)";"464204,0"
"2608602";"Lagoa do Ouro (PE)";"128919,4"
"2608701";"Lagoa dos Gatos (PE)";"117448,7"
"2608750";"Lagoa Grande (PE)";"387063,8"
"2608800";"Lajedo (PE)";"505994,9"
"2608909";"Limoeiro (PE)";"776897,9"
"2609006";"Macaparana (PE)";"285842,6"
"2609105";"Machados (PE)";"202490,1"
"2609154";"Manari (PE)";"144865,6"
"2609204";"Maraial (PE)";"94348,2"
"2609303";"Mirandiba (PE)";"152041,3"
"2609402";"Moreno (PE)";"771461,8"
"2609501";"Nazaré da Mata (PE)";"587929,0"
"2609600";"Olinda (PE)";"5414452,0"
"2609709";"Orobó (PE)";"371056,9"
"2609808";"Orocó (PE)";"173814,6"
"2609907";"Ouricuri (PE)";"716376,5"
"2610004";"Palmares (PE)";"850533,2"
"2610103";"Palmeirina (PE)";"75112,3"
"2610202";"Panelas (PE)";"211054,6"
"2610301";"Paranatama (PE)";"214355,6"
"2610400";"Parnamirim (PE)";"199391,4"
"2610509";"Passira (PE)";"234325,1"
"2610608";"Paudalho (PE)";"836293,4"
"2610707";"Paulista (PE)";"4939669,2"
"2610806";"Pedra (PE)";"259390,4"
"2610905";"Pesqueira (PE)";"774354,9"
"2611002";"Petrolândia (PE)";"1764766,3"
"2611101";"Petrolina (PE)";"7079376,4"
"2611200";"Poção (PE)";"91996,0"
"2611309";"Pombos (PE)";"401932,4"
"2611408";"Primavera (PE)";"223763,4"
"2611507";"Quipapá (PE)";"185370,5"
"2611533";"Quixaba (PE)";"56929,4"
"2611606";"Recife (PE)";"49497048,4"
"2611705";"Riacho das Almas (PE)";"219343,8"
"2611804";"Ribeirão (PE)";"490574,8"
"2611903";"Rio Formoso (PE)";"321062,4"
"2612000";"Sairé (PE)";"166933,4"
"2612109";"Salgadinho (PE)";"81525,8"
"2612208";"Salgueiro (PE)";"969253,1"
"2612307";"Saloá (PE)";"156672,3"
"2612406";"Sanharó (PE)";"218557,6"
"2612455";"Santa Cruz (PE)";"130848,7"
"2612471";"Santa Cruz da Baixa Verde (PE)";"104944,6"
"2612505";"Santa Cruz do Capibaribe (PE)";"1765798,7"
"2612554";"Santa Filomena (PE)";"109854,1"
"2612604";"Santa Maria da Boa Vista (PE)";"594509,4"
"2612703";"Santa Maria do Cambucá (PE)";"113533,8"
"2612802";"Santa Terezinha (PE)";"97654,1"
"2612901";"São Benedito do Sul (PE)";"106894,8"
"2613008";"São Bento do Una (PE)";"1329671,9"
"2613107";"São Caitano (PE)";"405962,6"
"2613206";"São João (PE)";"250269,4"
"2613305";"São Joaquim do Monte (PE)";"171033,8"
"2613404";"São José da Coroa Grande (PE)";"257671,6"
"2613503";"São José do Belmonte (PE)";"301989,8"
"2613602";"São José do Egito (PE)";"403604,4"
"2613701";"São Lourenço da Mata (PE)";"1295527,5"
"2613800";"São Vicente Férrer (PE)";"214593,7"
"2613909";"Serra Talhada (PE)";"1512686,5"
"2614006";"Serrita (PE)";"147688,4"
"2614105";"Sertânia (PE)";"368687,0"
"2614204";"Sirinhaém (PE)";"641974,0"
"2614303";"Moreilândia (PE)";"91261,9"
"2614402";"Solidão (PE)";"48804,3"
"2614501";"Surubim (PE)";"824127,0"
"2614600";"Tabira (PE)";"281325,9"
"2614709";"Tacaimbó (PE)";"153683,3"
"2614808";"Tacaratu (PE)";"204481,2"
"2614857";"Tamandaré (PE)";"341413,2"
"2615003";"Taquaritinga do Norte (PE)";"296350,0"
"2615102";"Terezinha (PE)";"68556,0"
"2615201";"Terra Nova (PE)";"82902,9"
"2615300";"Timbaúba (PE)";"712976,1"
"2615409";"Toritama (PE)";"671817,9"
"2615508";"Tracunhaém (PE)";"149521,8"
"2615607";"Trindade (PE)";"353114,3"
"2615706";"Triunfo (PE)";"150016,1"
"2615805";"Tupanatinga (PE)";"210819,4"
"2615904";"Tuparetama (PE)";"79350,0"
"2616001";"Venturosa (PE)";"226370,2"
"2616100";"Verdejante (PE)";"73539,4"
"2616183";"Vertente do Lério (PE)";"72093,8"
"2616209";"Vertentes (PE)";"188226,8"
"2616308";"Vicência (PE)";"443007,7"
"2616407";"Vitória de Santo Antão (PE)";"4026209,0"
"2616506";"Xexéu (PE)";"135421,8"
"2700102";"Água Branca (AL)";"166359,3"
"2700201";"Anadia (AL)";"232193,1"
"2700300";"Arapiraca (AL)";"5227363,6"
"2700409";"Atalaia (AL)";"1075577,3"
"2700508";"Barra de Santo Antônio (AL)";"205048,8"
"2700607";"Barra de São Miguel (AL)";"228782,9"
"2700706";"Batalha (AL)";"190218,5"
"2700805";"Belém (AL)";"179161,7"
"2700904";"Belo Monte (AL)";"116380,2"
"2701001";"Boca da Mata (AL)";"450141,0"
"2701100";"Branquinha (AL)";"690877,3"
"2701209";"Cacimbinhas (AL)";"115898,0"
"2701308";"Cajueiro (AL)";"193595,5"
"2701357";"Campestre (AL)";"61927,3"
"2701407";"Campo Alegre (AL)";"605451,3"
"2701506";"Campo Grande (AL)";"90959,2"
"2701605";"Canapi (AL)";"134662,6"
"2701704";"Capela (AL)";"213770,9"
"2701803";"Carneiros (AL)";"70654,3"
"2701902";"Chã Preta (AL)";"135058,4"
"2702009";"Coité do Nóia (AL)";"147245,8"
"2702108";"Colônia Leopoldina (AL)";"368440,0"
"2702207";"Coqueiro Seco (AL)";"77821,9"
"2702306";"Coruripe (AL)";"1734701,6"
"2702355";"Craíbas (AL)";"316004,9"
"2702405";"Delmiro Gouveia (AL)";"620870,8"
"2702504";"Dois Riachos (AL)";"86014,1"
"2702553";"Estrela de Alagoas (AL)";"126880,5"
"2702603";"Feira Grande (AL)";"350120,0"
"2702702";"Feliz Deserto (AL)";"126835,8"
"2702801";"Flexeiras (AL)";"269903,3"
"2702900";"Girau do Ponciano (AL)";"481235,4"
"2703007";"Ibateguara (AL)";"146332,4"
"2703106";"Igaci (AL)";"262742,4"
"2703205";"Igreja Nova (AL)";"438109,2"
"2703304";"Inhapi (AL)";"141138,5"
"2703403";"Jacaré dos Homens (AL)";"63505,0"
"2703502";"Jacuípe (AL)";"153501,3"
"2703601";"Japaratinga (AL)";"181454,8"
"2703700";"Jaramataia (AL)";"61983,4"
"2703759";"Jequiá da Praia (AL)";"283373,4"
"2703809";"Joaquim Gomes (AL)";"338303,6"
"2703908";"Jundiá (AL)";"44205,1"
"2704005";"Junqueiro (AL)";"424740,8"
"2704104";"Lagoa da Canoa (AL)";"239945,7"
"2704203";"Limoeiro de Anadia (AL)";"541302,5"
"2704302";"Maceió (AL)";"22926009,5"
"2704401";"Major Isidoro (AL)";"208390,0"
"2704500";"Maragogi (AL)";"704915,9"
"2704609";"Maravilha (AL)";"79682,2"
"2704708";"Marechal Deodoro (AL)";"2839263,4"
"2704807";"Maribondo (AL)";"162548,4"
"2704906";"Mar Vermelho (AL)";"54432,7"
"2705002";"Mata Grande (AL)";"307618,3"
"2705101";"Matriz de Camaragibe (AL)";"312164,6"
"2705200";"Messias (AL)";"179683,3"
"2705309";"Minador do Negrão (AL)";"60480,0"
"2705408";"Monteirópolis (AL)";"71490,5"
"2705507";"Murici (AL)";"423644,5"
"2705606";"Novo Lino (AL)";"182542,0"
"2705705";"Olho d'Água das Flores (AL)";"228722,8"
"2705804";"Olho d'Água do Casado (AL)";"81281,3"
"2705903";"Olho d'Água Grande (AL)";"59850,4"
"2706000";"Olivença (AL)";"91820,7"
"2706109";"Ouro Branco (AL)";"94195,6"
"2706208";"Palestina (AL)";"38715,1"
"2706307";"Palmeira dos Índios (AL)";"995053,9"
"2706406";"Pão de Açúcar (AL)";"231094,4"
"2706422";"Pariconha (AL)";"119439,2"
"2706448";"Paripueira (AL)";"181606,8"
"2706505";"Passo de Camaragibe (AL)";"270866,1"
"2706604";"Paulo Jacinto (AL)";"85964,3"
"2706703";"Penedo (AL)";"825973,3"
"2706802";"Piaçabuçu (AL)";"403825,4"
"2706901";"Pilar (AL)";"557551,1"
"2707008";"Pindoba (AL)";"44135,8"
"2707107";"Piranhas (AL)";"295233,2"
"2707206";"Poço das Trincheiras (AL)";"107253,6"
"2707305";"Porto Calvo (AL)";"341028,7"
"2707404";"Porto de Pedras (AL)";"228824,1"
"2707503";"Porto Real do Colégio (AL)";"220965,2"
"2707602";"Quebrangulo (AL)";"173779,3"
"2707701";"Rio Largo (AL)";"1313496,0"
"2707800";"Roteiro (AL)";"159082,9"
"2707909";"Santa Luzia do Norte (AL)";"194229,4"
"2708006";"Santana do Ipanema (AL)";"573536,8"
"2708105";"Santana do Mundaú (AL)";"1379618,9"
"2708204";"São Brás (AL)";"108426,6"
"2708303";"São José da Laje (AL)";"413656,8"
"2708402";"São José da Tapera (AL)";"283574,2"
"2708501";"São Luís do Quitunde (AL)";"766055,1"
"2708600";"São Miguel dos Campos (AL)";"992214,3"
"2708709";"São Miguel dos Milagres (AL)";"174907,2"
"2708808";"São Sebastião (AL)";"669650,2"
"2708907";"Satuba (AL)";"204349,6"
"2708956";"Senador Rui Palmeira (AL)";"101678,0"
"2709004";"Tanque d'Arca (AL)";"79121,3"
"2709103";"Taquarana (AL)";"379706,6"
"2709152";"Teotônio Vilela (AL)";"783576,7"
"2709202";"Traipu (AL)";"262280,7"
"2709301";"União dos Palmares (AL)";"1281739,5"
"2709400";"Viçosa (AL)";"480609,1"
"2800100";"Amparo do São Francisco (SE)";"33764,2"
"2800209";"Aquidabã (SE)";"261790,9"
"2800308";"Aracaju (SE)";"16450111,3"
"2800407";"Arauá (SE)";"122803,7"
"2800506";"Areia Branca (SE)";"231285,3"
"2800605";"Barra dos Coqueiros (SE)";"1111857,1"
"2800670";"Boquim (SE)";"303366,2"
"2800704";"Brejo Grande (SE)";"92294,5"
"2801009";"Campo do Brito (SE)";"229345,2"
"2801108";"Canhoba (SE)";"65029,7"
"2801207";"Canindé de São Francisco (SE)";"3161141,3"
"2801306";"Capela (SE)";"355823,7"
"2801405";"Carira (SE)";"423218,1"
"2801504";"Carmópolis (SE)";"377269,0"
"2801603";"Cedro de São João (SE)";"57578,5"
"2801702";"Cristinápolis (SE)";"225169,2"
"2801900";"Cumbe (SE)";"58755,1"
"2802007";"Divina Pastora (SE)";"120215,5"
"2802106";"Estância (SE)";"2066745,4"
"2802205";"Feira Nova (SE)";"93835,0"
"2802304";"Frei Paulo (SE)";"320701,1"
"2802403";"Gararu (SE)";"136797,0"
"2802502";"General Maynard (SE)";"36531,5"
"2802601";"Graccho Cardoso (SE)";"84752,3"
"2802700";"Ilha das Flores (SE)";"85988,9"
"2802809";"Indiaroba (SE)";"203874,9"
"2802908";"Itabaiana (SE)";"1914193,8"
"2803005";"Itabaianinha (SE)";"470573,5"
"2803104";"Itabi (SE)";"66091,6"
"2803203";"Itaporanga d'Ajuda (SE)";"864540,1"
"2803302";"Japaratuba (SE)";"380354,3"
"2803401";"Japoatã (SE)";"191989,3"
"2803500";"Lagarto (SE)";"1633950,6"
"2803609";"Laranjeiras (SE)";"666878,3"
"2803708";"Macambira (SE)";"86863,9"
"2803807";"Malhada dos Bois (SE)";"47038,5"
"2803906";"Malhador (SE)";"172080,8"
"2804003";"Maruim (SE)";"347501,3"
"2804102";"Moita Bonita (SE)";"222055,2"
"2804201";"Monte Alegre de Sergipe (SE)";"190718,2"
"2804300";"Muribeca (SE)";"91114,2"
"2804409";"Neópolis (SE)";"278491,7"
"2804458";"Nossa Senhora Aparecida (SE)";"107736,7"
"2804508";"Nossa Senhora da Glória (SE)";"699508,5"
"2804607";"Nossa Senhora das Dores (SE)";"390091,7"
"2804706";"Nossa Senhora de Lourdes (SE)";"76430,7"
"2804805";"Nossa Senhora do Socorro (SE)";"2765293,7"
"2804904";"Pacatuba (SE)";"205605,6"
"2805000";"Pedra Mole (SE)";"51925,5"
"2805109";"Pedrinhas (SE)";"90094,7"
"2805208";"Pinhão (SE)";"92729,5"
"2805307";"Pirambu (SE)";"127584,0"
"2805406";"Poço Redondo (SE)";"364586,4"
"2805505";"Poço Verde (SE)";"337886,6"
"2805604";"Porto da Folha (SE)";"311822,7"
"2805703";"Propriá (SE)";"528643,4"
"2805802";"Riachão do Dantas (SE)";"307739,3"
"2805901";"Riachuelo (SE)";"173425,0"
"2806008";"Ribeirópolis (SE)";"306466,3"
"2806107";"Rosário do Catete (SE)";"350383,3"
"2806206";"Salgado (SE)";"190568,7"
"2806305";"Santa Luzia do Itanhy (SE)";"166855,2"
"2806404";"Santana do São Francisco (SE)";"90410,8"
"2806503";"Santa Rosa de Lima (SE)";"48873,3"
"2806602";"Santo Amaro das Brotas (SE)";"138606,8"
"2806701";"São Cristóvão (SE)";"958054,6"
"2806800";"São Domingos (SE)";"114094,4"
"2806909";"São Francisco (SE)";"41904,2"
"2807006";"São Miguel do Aleixo (SE)";"44541,8"
"2807105";"Simão Dias (SE)";"720295,9"
"2807204";"Siriri (SE)";"134173,0"
"2807303";"Telha (SE)";"39963,9"
"2807402";"Tobias Barreto (SE)";"608276,4"
"2807501";"Tomar do Geru (SE)";"139514,5"
"2807600";"Umbaúba (SE)";"351089,5"
"2900108";"Abaíra (BA)";"67333,2"
"2900207";"Abaré (BA)";"172641,4"
"2900306";"Acajutiba (BA)";"137467,5"
"2900355";"Adustina (BA)";"305166,4"
"2900405";"Água Fria (BA)";"143124,3"
"2900504";"Érico Cardoso (BA)";"72606,1"
"2900603";"Aiquara (BA)";"46874,3"
"2900702";"Alagoinhas (BA)";"4455016,0"
"2900801";"Alcobaça (BA)";"305898,5"
"2900900";"Almadina (BA)";"58487,2"
"2901007";"Amargosa (BA)";"417344,7"
"2901106";"Amélia Rodrigues (BA)";"366470,0"
"2901155";"América Dourada (BA)";"148153,2"
"2901205";"Anagé (BA)";"198351,5"
"2901304";"Andaraí (BA)";"117615,8"
"2901353";"Andorinha (BA)";"203219,6"
"2901403";"Angical (BA)";"159622,5"
"2901502";"Anguera (BA)";"78363,1"
"2901601";"Antas (BA)";"143138,6"
"2901700";"Antônio Cardoso (BA)";"110000,1"
"2901809";"Antônio Gonçalves (BA)";"80568,9"
"2901908";"Aporá (BA)";"139595,4"
"2901957";"Apuarema (BA)";"68757,9"
"2902005";"Aracatu (BA)";"125241,7"
"2902054";"Araçás (BA)";"206185,6"
"2902104";"Araci (BA)";"467527,0"
"2902203";"Aramari (BA)";"98928,4"
"2902252";"Arataca (BA)";"99827,0"
"2902302";"Aratuípe (BA)";"74637,2"
"2902401";"Aurelino Leal (BA)";"120729,6"
"2902500";"Baianópolis (BA)";"233239,3"
"2902609";"Baixa Grande (BA)";"166898,5"
"2902658";"Banzaê (BA)";"103222,8"
"2902708";"Barra (BA)";"434922,5"
"2902807";"Barra da Estiva (BA)";"317556,3"
"2902906";"Barra do Choça (BA)";"525080,7"
"2903003";"Barra do Mendes (BA)";"102859,3"
"2903102";"Barra do Rocha (BA)";"67775,2"
"2903201";"Barreiras (BA)";"6138912,2"
"2903235";"Barro Alto (BA)";"106715,2"
"2903276";"Barrocas (BA)";"319430,9"
"2903300";"Barro Preto (BA)";"69110,6"
"2903409";"Belmonte (BA)";"334888,8"
"2903508";"Belo Campo (BA)";"155404,2"
"2903607";"Biritinga (BA)";"139958,0"
"2903706";"Boa Nova (BA)";"105812,4"
"2903805";"Boa Vista do Tupim (BA)";"141092,1"
"2903904";"Bom Jesus da Lapa (BA)";"1135982,5"
"2903953";"Bom Jesus da Serra (BA)";"69906,7"
"2904001";"Boninal (BA)";"105794,3"
"2904050";"Bonito (BA)";"224370,3"
"2904100";"Boquira (BA)";"180958,3"
"2904209";"Botuporã (BA)";"106861,8"
"2904308";"Brejões (BA)";"133184,2"
"2904407";"Brejolândia (BA)";"107176,9"
