 Óbitos por causas evitáveis de 5 a 74 anos - Paraíba
Óbitos p/Residênc por Município
Período:2022
"Município";"Óbitos_p/Residênc"
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";38
"251520 SAO SEBASTIAO DO UMBUZEIRO";14
"251530 SAPE";211
"251540 SAO VICENTE DO SERIDO";36
"251550 SERRA BRANCA";57
"251560 SERRA DA RAIZ";14
"251570 SERRA GRANDE";11
"251580 SERRA REDONDA";34
"251590 SERRARIA";22
"251593 SERTAOZINHO";16
"251597 SOBRADO";25
"251600 SOLANEA";112
"251610 SOLEDADE";63
"251615 SOSSEGO";10
"251620 SOUSA";295
"251630 SUME";93
"251640 TACIMA";27
"251650 TAPEROA";59
"251660 TAVARES";53
"251670 TEIXEIRA";60
"251675 TENORIO";8
"251680 TRIUNFO";31
"251690 UIRAUNA";72
"251700 UMBUZEIRO";34
"251710 VARZEA";12
"251720 VIEIROPOLIS";10
"251740 ZABELE";3
"Total";16491
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
