"Tabela 5938 - Produto interno bruto a preços correntes, impostos, líquidos de subsídios, sobre produtos a preços correntes e valor adicionado bruto a preços correntes total e por atividade econômica, e respectivas participações - Referência 2010"
"Variável - Produto Interno Bruto a preços correntes (Mil Reais)"
"Cód.";"Município";"Ano"
"2413508";"Serrinha (RN)";"57748,9"
"2413557";"Serrinha dos Pintos (RN)";"39951,4"
"2413607";"Severiano Melo (RN)";"45372,3"
"2413706";"Sítio Novo (RN)";"43292,8"
"2413805";"Taboleiro Grande (RN)";"26356,9"
"2413904";"Taipu (RN)";"114949,8"
"2414001";"Tangará (RN)";"171900,4"
"2414100";"Tenente Ananias (RN)";"91482,9"
"2414159";"Tenente Laurentino Cruz (RN)";"84549,5"
"2414209";"Tibau do Sul (RN)";"373020,1"
"2414308";"Timbaúba dos Batistas (RN)";"29767,8"
"2414407";"Touros (RN)";"517007,7"
"2414456";"Triunfo Potiguar (RN)";"38061,9"
"2414506";"Umarizal (RN)";"127163,3"
"2414605";"Upanema (RN)";"186309,9"
"2414704";"Várzea (RN)";"48135,4"
"2414753";"Venha-Ver (RN)";"34628,9"
"2414803";"Vera Cruz (RN)";"108847,2"
"2414902";"Viçosa (RN)";"17667,8"
"2415008";"Vila Flor (RN)";"39799,3"
"2500106";"Água Branca (PB)";"79901,5"
"2500205";"Aguiar (PB)";"46220,9"
"2500304";"Alagoa Grande (PB)";"256889,7"
"2500403";"Alagoa Nova (PB)";"287713,3"
"2500502";"Alagoinha (PB)";"109852,1"
"2500536";"Alcantil (PB)";"42363,3"
"2500577";"Algodão de Jandaíra (PB)";"25658,7"
"2500601";"Alhandra (PB)";"1704814,5"
"2500700";"São João do Rio do Peixe (PB)";"185443,8"
"2500734";"Amparo (PB)";"25508,0"
"2500775";"Aparecida (PB)";"77955,9"
"2500809";"Araçagi (PB)";"155361,8"
"2500908";"Arara (PB)";"100898,8"
"2501005";"Araruna (PB)";"165477,9"
"2501104";"Areia (PB)";"234367,3"
"2501153";"Areia de Baraúnas (PB)";"19976,4"
"2501203";"Areial (PB)";"52167,4"
"2501302";"Aroeiras (PB)";"153209,1"
"2501351";"Assunção (PB)";"37403,6"
"2501401";"Baía da Traição (PB)";"85944,9"
"2501500";"Bananeiras (PB)";"238642,7"
"2501534";"Baraúna (PB)";"41903,3"
"2501575";"Barra de Santana (PB)";"73459,5"
"2501609";"Barra de Santa Rosa (PB)";"127060,9"
"2501708";"Barra de São Miguel (PB)";"59063,3"
"2501807";"Bayeux (PB)";"1338139,8"
"2501906";"Belém (PB)";"181126,8"
"2502003";"Belém do Brejo do Cruz (PB)";"65859,6"
"2502052";"Bernardino Batista (PB)";"33267,0"
"2502102";"Boa Ventura (PB)";"43454,2"
"2502151";"Boa Vista (PB)";"156071,0"
"2502201";"Bom Jesus (PB)";"27278,2"
"2502300";"Bom Sucesso (PB)";"41659,6"
"2502409";"Bonito de Santa Fé (PB)";"91431,1"
"2502508";"Boqueirão (PB)";"205674,9"
"2502607";"Igaracy (PB)";"53673,9"
"2502706";"Borborema (PB)";"59399,4"
"2502805";"Brejo do Cruz (PB)";"125107,4"
"2502904";"Brejo dos Santos (PB)";"53816,7"
"2503001";"Caaporã (PB)";"331124,4"
"2503100";"Cabaceiras (PB)";"56686,6"
"2503209";"Cabedelo (PB)";"2732463,5"
"2503308";"Cachoeira dos Índios (PB)";"111253,6"
"2503407";"Cacimba de Areia (PB)";"33970,3"
"2503506";"Cacimba de Dentro (PB)";"128194,8"
"2503555";"Cacimbas (PB)";"54318,8"
"2503605";"Caiçara (PB)";"57475,9"
"2503704";"Cajazeiras (PB)";"1064231,5"
"2503753";"Cajazeirinhas (PB)";"32677,1"
"2503803";"Caldas Brandão (PB)";"66657,7"
"2503902";"Camalaú (PB)";"62807,9"
"2504009";"Campina Grande (PB)";"9152679,0"
"2504033";"Capim (PB)";"60016,7"
"2504074";"Caraúbas (PB)";"36338,7"
"2504108";"Carrapateira (PB)";"25779,0"
"2504157";"Casserengue (PB)";"60634,0"
"2504207";"Catingueira (PB)";"43287,2"
"2504306";"Catolé do Rocha (PB)";"393493,5"
"2504355";"Caturité (PB)";"55099,2"
"2504405";"Conceição (PB)";"170737,2"
"2504504";"Condado (PB)";"59963,4"
"2504603";"Conde (PB)";"712621,3"
"2504702";"Congo (PB)";"51573,3"
"2504801";"Coremas (PB)";"150014,0"
"2504850";"Coxixola (PB)";"20235,3"
"2504900";"Cruz do Espírito Santo (PB)";"133172,1"
"2505006";"Cubati (PB)";"65029,9"
"2505105";"Cuité (PB)";"204338,2"
"2505204";"Cuitegi (PB)";"56924,1"
"2505238";"Cuité de Mamanguape (PB)";"63299,5"
"2505279";"Curral de Cima (PB)";"48454,6"
"2505303";"Curral Velho (PB)";"22134,3"
"2505352";"Damião (PB)";"42137,9"
"2505402";"Desterro (PB)";"60648,6"
"2505501";"Vista Serrana (PB)";"33898,7"
"2505600";"Diamante (PB)";"53046,6"
"2505709";"Dona Inês (PB)";"80484,3"
"2505808";"Duas Estradas (PB)";"39447,5"
"2505907";"Emas (PB)";"33683,7"
"2506004";"Esperança (PB)";"403538,8"
"2506103";"Fagundes (PB)";"92542,1"
"2506202";"Frei Martinho (PB)";"28626,5"
"2506251";"Gado Bravo (PB)";"64605,8"
"2506301";"Guarabira (PB)";"959200,6"
"2506400";"Gurinhém (PB)";"132790,8"
"2506509";"Gurjão (PB)";"31539,9"
"2506608";"Ibiara (PB)";"48669,4"
"2506707";"Imaculada (PB)";"76537,1"
"2506806";"Ingá (PB)";"165950,0"
"2506905";"Itabaiana (PB)";"287142,8"
"2507002";"Itaporanga (PB)";"279754,9"
"2507101";"Itapororoca (PB)";"172663,5"
"2507200";"Itatuba (PB)";"111435,0"
"2507309";"Jacaraú (PB)";"125941,8"
"2507408";"Jericó (PB)";"64623,0"
"2507507";"João Pessoa (PB)";"19810216,2"
"2507606";"Juarez Távora (PB)";"62800,4"
"2507705";"Juazeirinho (PB)";"172349,1"
"2507804";"Junco do Seridó (PB)";"69906,3"
"2507903";"Juripiranga (PB)";"97969,3"
"2508000";"Juru (PB)";"73573,1"
"2508109";"Lagoa (PB)";"37903,9"
"2508208";"Lagoa de Dentro (PB)";"72719,4"
"2508307";"Lagoa Seca (PB)";"272293,7"
"2508406";"Lastro (PB)";"26243,6"
"2508505";"Livramento (PB)";"56863,0"
"2508554";"Logradouro (PB)";"40157,9"
"2508604";"Lucena (PB)";"193942,2"
"2508703";"Mãe d'Água (PB)";"32570,1"
"2508802";"Malta (PB)";"54406,2"
"2508901";"Mamanguape (PB)";"636866,5"
"2509008";"Manaíra (PB)";"75929,8"
"2509057";"Marcação (PB)";"76636,9"
"2509107";"Mari (PB)";"200780,5"
"2509156";"Marizópolis (PB)";"62284,8"
"2509206";"Massaranduba (PB)";"108062,1"
"2509305";"Mataraca (PB)";"228469,8"
"2509339";"Matinhas (PB)";"46850,6"
"2509370";"Mato Grosso (PB)";"25940,2"
"2509396";"Maturéia (PB)";"51350,9"
"2509404";"Mogeiro (PB)";"128304,4"
"2509503";"Montadas (PB)";"46844,1"
"2509602";"Monte Horebe (PB)";"36490,7"
"2509701";"Monteiro (PB)";"523756,7"
"2509800";"Mulungu (PB)";"76534,7"
"2509909";"Natuba (PB)";"81796,4"
"2510006";"Nazarezinho (PB)";"58108,0"
"2510105";"Nova Floresta (PB)";"84849,4"
"2510204";"Nova Olinda (PB)";"48724,5"
"2510303";"Nova Palmeira (PB)";"41783,5"
"2510402";"Olho d'Água (PB)";"54295,8"
"2510501";"Olivedos (PB)";"36492,7"
"2510600";"Ouro Velho (PB)";"30760,4"
"2510659";"Parari (PB)";"18847,2"
"2510709";"Passagem (PB)";"23466,8"
"2510808";"Patos (PB)";"1714452,6"
"2510907";"Paulista (PB)";"133546,9"
"2511004";"Pedra Branca (PB)";"30947,7"
"2511103";"Pedra Lavrada (PB)";"71563,9"
"2511202";"Pedras de Fogo (PB)";"393916,9"
"2511301";"Piancó (PB)";"185591,5"
"2511400";"Picuí (PB)";"181821,5"
"2511509";"Pilar (PB)";"97032,9"
"2511608";"Pilões (PB)";"76198,8"
"2511707";"Pilõezinhos (PB)";"47302,2"
"2511806";"Pirpirituba (PB)";"87566,3"
"2511905";"Pitimbu (PB)";"257659,5"
"2512002";"Pocinhos (PB)";"230941,9"
"2512036";"Poço Dantas (PB)";"34385,0"
"2512077";"Poço de José de Moura (PB)";"40473,7"
"2512101";"Pombal (PB)";"391718,8"
"2512200";"Prata (PB)";"52745,2"
"2512309";"Princesa Isabel (PB)";"226137,2"
"2512408";"Puxinanã (PB)";"103402,2"
"2512507";"Queimadas (PB)";"484723,4"
"2512606";"Quixaba (PB)";"22603,7"
"2512705";"Remígio (PB)";"166495,1"
"2512721";"Pedro Régis (PB)";"48159,5"
"2512747";"Riachão (PB)";"31896,8"
"2512754";"Riachão do Bacamarte (PB)";"42204,8"
"2512762";"Riachão do Poço (PB)";"45065,0"
"2512788";"Riacho de Santo Antônio (PB)";"24935,0"
"2512804";"Riacho dos Cavalos (PB)";"73247,9"
"2512903";"Rio Tinto (PB)";"244360,0"
"2513000";"Salgadinho (PB)";"26935,4"
"2513109";"Salgado de São Félix (PB)";"125549,7"
"2513158";"Santa Cecília (PB)";"53260,4"
"2513208";"Santa Cruz (PB)";"54432,8"
"2513307";"Santa Helena (PB)";"51808,2"
"2513356";"Santa Inês (PB)";"29635,0"
"2513406";"Santa Luzia (PB)";"218817,6"
"2513505";"Santana de Mangueira (PB)";"42289,8"
"2513604";"Santana dos Garrotes (PB)";"55669,9"
"2513653";"Joca Claudino (PB)";"27344,0"
"2513703";"Santa Rita (PB)";"2382775,6"
"2513802";"Santa Teresinha (PB)";"43939,1"
"2513851";"Santo André (PB)";"25552,1"
"2513901";"São Bento (PB)";"434317,4"
"2513927";"São Bentinho (PB)";"46242,2"
"2513943";"São Domingos do Cariri (PB)";"23920,0"
"2513968";"São Domingos (PB)";"28938,6"
"2513984";"São Francisco (PB)";"33992,0"
"2514008";"São João do Cariri (PB)";"44577,4"
"2514107";"São João do Tigre (PB)";"34985,3"
"2514206";"São José da Lagoa Tapada (PB)";"58804,7"
"2514305";"São José de Caiana (PB)";"47225,9"
"2514404";"São José de Espinharas (PB)";"47290,0"
"2514453";"São José dos Ramos (PB)";"47510,8"
"2514503";"São José de Piranhas (PB)";"190391,4"
"2514552";"São José de Princesa (PB)";"29427,7"
"2514602";"São José do Bonfim (PB)";"28684,6"
"2514651";"São José do Brejo do Cruz (PB)";"23717,5"
"2514701";"São José do Sabugi (PB)";"117398,2"
"2514800";"São José dos Cordeiros (PB)";"30913,9"
"2514909";"São Mamede (PB)";"70472,8"
"2515005";"São Miguel de Taipu (PB)";"65150,0"
"2515104";"São Sebastião de Lagoa de Roça (PB)";"94446,3"
"2515203";"São Sebastião do Umbuzeiro (PB)";"32515,2"
"2515302";"Sapé (PB)";"551441,6"
"2515401";"São Vicente do Seridó (PB)";"72695,7"
"2515500";"Serra Branca (PB)";"124865,7"
"2515609";"Serra da Raiz (PB)";"32307,5"
"2515708";"Serra Grande (PB)";"27890,0"
"2515807";"Serra Redonda (PB)";"60231,5"
"2515906";"Serraria (PB)";"57408,6"
"2515930";"Sertãozinho (PB)";"47487,6"
"2515971";"Sobrado (PB)";"87665,1"
"2516003";"Solânea (PB)";"281837,7"
"2516102";"Soledade (PB)";"165719,5"
"2516151";"Sossêgo (PB)";"32629,1"
"2516201";"Sousa (PB)";"1111339,5"
"2516300";"Sumé (PB)";"173818,6"
"2516409";"Tacima (PB)";"76929,3"
"2516508";"Taperoá (PB)";"122290,9"
"2516607";"Tavares (PB)";"115063,1"
"2516706";"Teixeira (PB)";"137425,4"
"2516755";"Tenório (PB)";"28253,0"
"2516805";"Triunfo (PB)";"73384,5"
"2516904";"Uiraúna (PB)";"164775,6"
"2517001";"Umbuzeiro (PB)";"74204,1"
"2517100";"Várzea (PB)";"30165,0"
"2517209";"Vieirópolis (PB)";"41975,8"
"2517407";"Zabelê (PB)";"23808,0"
"2600054";"Abreu e Lima (PE)";"1725557,3"
"2600104";"Afogados da Ingazeira (PE)";"436230,3"
"2600203";"Afrânio (PE)";"165034,8"
"2600302";"Agrestina (PE)";"254425,3"
"2600401";"Água Preta (PE)";"245565,7"
"2600500";"Águas Belas (PE)";"348813,8"
"2600609";"Alagoinha (PE)";"132916,6"
"2600708";"Aliança (PE)";"313549,4"
"2600807";"Altinho (PE)";"171950,7"
"2600906";"Amaraji (PE)";"222706,4"
"2601003";"Angelim (PE)";"118503,3"
"2601052";"Araçoiaba (PE)";"139545,8"
"2601102";"Araripina (PE)";"1032651,9"
"2601201";"Arcoverde (PE)";"1007778,5"
"2601300";"Barra de Guabiraba (PE)";"130011,1"
"2601409";"Barreiros (PE)";"424828,9"
"2601508";"Belém de Maria (PE)";"80045,4"
"2601607";"Belém do São Francisco (PE)";"304251,7"
"2601706";"Belo Jardim (PE)";"1883292,2"
"2601805";"Betânia (PE)";"87830,9"
"2601904";"Bezerros (PE)";"721911,9"
"2602001";"Bodocó (PE)";"276851,7"
"2602100";"Bom Conselho (PE)";"503864,1"
"2602209";"Bom Jardim (PE)";"327137,9"
"2602308";"Bonito (PE)";"390529,3"
"2602407";"Brejão (PE)";"144890,9"
"2602506";"Brejinho (PE)";"55556,7"
"2602605";"Brejo da Madre de Deus (PE)";"375202,0"
"2602704";"Buenos Aires (PE)";"103050,4"
"2602803";"Buíque (PE)";"407034,4"
"2602902";"Cabo de Santo Agostinho (PE)";"9756948,6"
"2603009";"Cabrobó (PE)";"384494,5"
"2603108";"Cachoeirinha (PE)";"218010,6"
"2603207";"Caetés (PE)";"486416,1"
"2603306";"Calçado (PE)";"93552,6"
"2603405";"Calumbi (PE)";"50245,1"
"2603454";"Camaragibe (PE)";"1850657,7"
"2603504";"Camocim de São Félix (PE)";"153606,9"
"2603603";"Camutanga (PE)";"129392,9"
"2603702";"Canhotinho (PE)";"189299,7"
"2603801";"Capoeiras (PE)";"212826,2"
"2603900";"Carnaíba (PE)";"154578,7"
"2603926";"Carnaubeira da Penha (PE)";"78600,6"
"2604007";"Carpina (PE)";"1447344,1"
"2604106";"Caruaru (PE)";"7147897,5"
"2604155";"Casinhas (PE)";"94886,6"
"2604205";"Catende (PE)";"285710,6"
"2604304";"Cedro (PE)";"88576,6"
"2604403";"Chã de Alegria (PE)";"149109,0"
"2604502";"Chã Grande (PE)";"199845,4"
"2604601";"Condado (PE)";"221434,9"
"2604700";"Correntes (PE)";"149819,1"
"2604809";"Cortês (PE)";"119298,5"
"2604908";"Cumaru (PE)";"96890,0"
"2605004";"Cupira (PE)";"263953,8"
"2605103";"Custódia (PE)";"497246,5"
"2605152";"Dormentes (PE)";"217241,4"
"2605202";"Escada (PE)";"989053,0"
"2605301";"Exu (PE)";"268481,3"
"2605400";"Feira Nova (PE)";"191028,8"
"2605459";"Fernando de Noronha (PE)";"161373,1"
"2605509";"Ferreiros (PE)";"112178,6"
"2605608";"Flores (PE)";"170087,3"
"2605707";"Floresta (PE)";"417434,9"
"2605806";"Frei Miguelinho (PE)";"115764,8"
"2605905";"Gameleira (PE)";"220789,3"
"2606002";"Garanhuns (PE)";"2441499,7"
"2606101";"Glória do Goitá (PE)";"456509,9"
"2606200";"Goiana (PE)";"9225148,6"
"2606309";"Granito (PE)";"68590,3"
"2606408";"Gravatá (PE)";"1124633,4"
"2606507";"Iati (PE)";"162031,2"
"2606606";"Ibimirim (PE)";"259446,4"
"2606705";"Ibirajuba (PE)";"60772,6"
"2606804";"Igarassu (PE)";"2530160,7"
"2606903";"Iguaracy (PE)";"89709,7"
"2607000";"Inajá (PE)";"167120,0"
"2607109";"Ingazeira (PE)";"36207,1"
"2607208";"Ipojuca (PE)";"11566786,7"
"2607307";"Ipubi (PE)";"293125,9"
"2607406";"Itacuruba (PE)";"55396,4"
"2607505";"Itaíba (PE)";"215563,8"
"2607604";"Ilha de Itamaracá (PE)";"249442,6"
"2607653";"Itambé (PE)";"424625,8"
"2607703";"Itapetim (PE)";"109349,4"
"2607752";"Itapissuma (PE)";"1562740,4"
"2607802";"Itaquitinga (PE)";"131862,2"
"2607901";"Jaboatão dos Guararapes (PE)";"13359060,2"
"2607950";"Jaqueira (PE)";"108722,5"
"2608008";"Jataúba (PE)";"124643,9"
"2608057";"Jatobá (PE)";"125022,7"
"2608107";"João Alfredo (PE)";"292038,7"
"2608206";"Joaquim Nabuco (PE)";"183224,3"
"2608255";"Jucati (PE)";"100434,0"
"2608305";"Jupi (PE)";"155509,6"
"2608404";"Jurema (PE)";"104194,3"
"2608453";"Lagoa do Carro (PE)";"247482,2"
"2608503";"Lagoa de Itaenga (PE)";"320517,0"
"2608602";"Lagoa do Ouro (PE)";"115747,6"
"2608701";"Lagoa dos Gatos (PE)";"140210,5"
"2608750";"Lagoa Grande (PE)";"320781,3"
"2608800";"Lajedo (PE)";"446606,1"
"2608909";"Limoeiro (PE)";"775995,5"
"2609006";"Macaparana (PE)";"238643,4"
"2609105";"Machados (PE)";"212060,4"
"2609154";"Manari (PE)";"122110,6"
"2609204";"Maraial (PE)";"87368,9"
"2609303";"Mirandiba (PE)";"151207,0"
"2609402";"Moreno (PE)";"656957,5"
"2609501";"Nazaré da Mata (PE)";"527639,0"
"2609600";"Olinda (PE)";"5534197,5"
"2609709";"Orobó (PE)";"321649,9"
"2609808";"Orocó (PE)";"173747,7"
"2609907";"Ouricuri (PE)";"666758,9"
"2610004";"Palmares (PE)";"800112,5"
"2610103";"Palmeirina (PE)";"68729,9"
"2610202";"Panelas (PE)";"190135,6"
"2610301";"Paranatama (PE)";"285814,9"
"2610400";"Parnamirim (PE)";"166862,0"
"2610509";"Passira (PE)";"224556,3"
"2610608";"Paudalho (PE)";"796734,6"
"2610707";"Paulista (PE)";"4190121,4"
"2610806";"Pedra (PE)";"249141,2"
"2610905";"Pesqueira (PE)";"688578,0"
"2611002";"Petrolândia (PE)";"1329895,7"
"2611101";"Petrolina (PE)";"6686068,8"
"2611200";"Poção (PE)";"83988,9"
"2611309";"Pombos (PE)";"365651,4"
"2611408";"Primavera (PE)";"158396,9"
"2611507";"Quipapá (PE)";"179652,6"
"2611533";"Quixaba (PE)";"53033,8"
"2611606";"Recife (PE)";"52404683,7"
"2611705";"Riacho das Almas (PE)";"181668,3"
"2611804";"Ribeirão (PE)";"447033,6"
"2611903";"Rio Formoso (PE)";"265242,3"
"2612000";"Sairé (PE)";"125412,8"
"2612109";"Salgadinho (PE)";"67496,0"
"2612208";"Salgueiro (PE)";"858899,6"
"2612307";"Saloá (PE)";"127179,4"
"2612406";"Sanharó (PE)";"199184,9"
"2612455";"Santa Cruz (PE)";"108711,7"
"2612471";"Santa Cruz da Baixa Verde (PE)";"90589,8"
"2612505";"Santa Cruz do Capibaribe (PE)";"1511757,9"
"2612554";"Santa Filomena (PE)";"97973,4"
"2612604";"Santa Maria da Boa Vista (PE)";"659712,3"
"2612703";"Santa Maria do Cambucá (PE)";"102554,3"
"2612802";"Santa Terezinha (PE)";"85902,8"
"2612901";"São Benedito do Sul (PE)";"96598,7"
"2613008";"São Bento do Una (PE)";"1085465,6"
"2613107";"São Caitano (PE)";"357382,2"
"2613206";"São João (PE)";"224887,3"
"2613305";"São Joaquim do Monte (PE)";"160376,3"
"2613404";"São José da Coroa Grande (PE)";"231865,8"
"2613503";"São José do Belmonte (PE)";"271905,7"
"2613602";"São José do Egito (PE)";"384201,7"
"2613701";"São Lourenço da Mata (PE)";"1180680,9"
"2613800";"São Vicente Férrer (PE)";"213149,1"
"2613909";"Serra Talhada (PE)";"1373070,7"
"2614006";"Serrita (PE)";"134469,2"
"2614105";"Sertânia (PE)";"492188,0"
"2614204";"Sirinhaém (PE)";"489111,5"
"2614303";"Moreilândia (PE)";"81822,7"
"2614402";"Solidão (PE)";"43968,9"
"2614501";"Surubim (PE)";"753827,1"
"2614600";"Tabira (PE)";"265323,3"
"2614709";"Tacaimbó (PE)";"162561,2"
"2614808";"Tacaratu (PE)";"173298,8"
"2614857";"Tamandaré (PE)";"288747,7"
"2615003";"Taquaritinga do Norte (PE)";"280490,6"
"2615102";"Terezinha (PE)";"61734,6"
"2615201";"Terra Nova (PE)";"68545,5"
"2615300";"Timbaúba (PE)";"680165,5"
"2615409";"Toritama (PE)";"654925,5"
"2615508";"Tracunhaém (PE)";"117337,7"
"2615607";"Trindade (PE)";"315847,9"
"2615706";"Triunfo (PE)";"142025,5"
"2615805";"Tupanatinga (PE)";"186211,3"
"2615904";"Tuparetama (PE)";"78740,4"
"2616001";"Venturosa (PE)";"215672,5"
"2616100";"Verdejante (PE)";"68365,2"
"2616183";"Vertente do Lério (PE)";"60023,0"
"2616209";"Vertentes (PE)";"160053,7"
"2616308";"Vicência (PE)";"344567,5"
"2616407";"Vitória de Santo Antão (PE)";"3718469,8"
"2616506";"Xexéu (PE)";"123570,4"
"2700102";"Água Branca (AL)";"141121,0"
"2700201";"Anadia (AL)";"164866,5"
"2700300";"Arapiraca (AL)";"4466701,3"
"2700409";"Atalaia (AL)";"763994,9"
"2700508";"Barra de Santo Antônio (AL)";"177229,4"
"2700607";"Barra de São Miguel (AL)";"194583,7"
"2700706";"Batalha (AL)";"167211,1"
"2700805";"Belém (AL)";"84427,2"
"2700904";"Belo Monte (AL)";"79110,3"
"2701001";"Boca da Mata (AL)";"329475,2"
"2701100";"Branquinha (AL)";"497048,5"
"2701209";"Cacimbinhas (AL)";"94176,4"
"2701308";"Cajueiro (AL)";"183723,5"
"2701357";"Campestre (AL)";"58327,0"
"2701407";"Campo Alegre (AL)";"459429,5"
"2701506";"Campo Grande (AL)";"85647,6"
"2701605";"Canapi (AL)";"117407,1"
"2701704";"Capela (AL)";"183936,2"
"2701803";"Carneiros (AL)";"61911,0"
"2701902";"Chã Preta (AL)";"115658,3"
"2702009";"Coité do Nóia (AL)";"98585,9"
"2702108";"Colônia Leopoldina (AL)";"257649,2"
"2702207";"Coqueiro Seco (AL)";"69024,7"
"2702306";"Coruripe (AL)";"1272689,6"
"2702355";"Craíbas (AL)";"217099,5"
"2702405";"Delmiro Gouveia (AL)";"519435,6"
"2702504";"Dois Riachos (AL)";"73701,3"
"2702553";"Estrela de Alagoas (AL)";"116202,5"
"2702603";"Feira Grande (AL)";"324946,8"
"2702702";"Feliz Deserto (AL)";"125353,3"
"2702801";"Flexeiras (AL)";"144362,2"
"2702900";"Girau do Ponciano (AL)";"343755,8"
"2703007";"Ibateguara (AL)";"134664,6"
"2703106";"Igaci (AL)";"197218,2"
"2703205";"Igreja Nova (AL)";"350830,5"
"2703304";"Inhapi (AL)";"117784,4"
"2703403";"Jacaré dos Homens (AL)";"46268,4"
"2703502";"Jacuípe (AL)";"171436,5"
"2703601";"Japaratinga (AL)";"161306,8"
"2703700";"Jaramataia (AL)";"52962,4"
"2703759";"Jequiá da Praia (AL)";"209524,5"
"2703809";"Joaquim Gomes (AL)";"261104,0"
"2703908";"Jundiá (AL)";"46351,2"
"2704005";"Junqueiro (AL)";"316730,1"
"2704104";"Lagoa da Canoa (AL)";"203815,5"
"2704203";"Limoeiro de Anadia (AL)";"409364,0"
"2704302";"Maceió (AL)";"22397271,6"
"2704401";"Major Isidoro (AL)";"176069,0"
"2704500";"Maragogi (AL)";"629144,8"
"2704609";"Maravilha (AL)";"67673,6"
"2704708";"Marechal Deodoro (AL)";"1925915,8"
"2704807";"Maribondo (AL)";"144135,3"
"2704906";"Mar Vermelho (AL)";"36989,2"
"2705002";"Mata Grande (AL)";"223448,8"
"2705101";"Matriz de Camaragibe (AL)";"287550,9"
"2705200";"Messias (AL)";"156726,1"
"2705309";"Minador do Negrão (AL)";"54514,7"
"2705408";"Monteirópolis (AL)";"56573,1"
"2705507";"Murici (AL)";"315313,2"
"2705606";"Novo Lino (AL)";"128759,9"
"2705705";"Olho d'Água das Flores (AL)";"199083,7"
"2705804";"Olho d'Água do Casado (AL)";"70659,9"
"2705903";"Olho d'Água Grande (AL)";"45727,3"
"2706000";"Olivença (AL)";"79088,8"
"2706109";"Ouro Branco (AL)";"77414,7"
"2706208";"Palestina (AL)";"37089,7"
"2706307";"Palmeira dos Índios (AL)";"828890,8"
"2706406";"Pão de Açúcar (AL)";"213482,5"
"2706422";"Pariconha (AL)";"73327,2"
"2706448";"Paripueira (AL)";"165569,9"
"2706505";"Passo de Camaragibe (AL)";"242856,5"
"2706604";"Paulo Jacinto (AL)";"72956,0"
"2706703";"Penedo (AL)";"748024,2"
"2706802";"Piaçabuçu (AL)";"318801,6"
"2706901";"Pilar (AL)";"482269,1"
"2707008";"Pindoba (AL)";"35363,3"
"2707107";"Piranhas (AL)";"246028,6"
"2707206";"Poço das Trincheiras (AL)";"92359,0"
"2707305";"Porto Calvo (AL)";"328010,9"
"2707404";"Porto de Pedras (AL)";"199186,6"
"2707503";"Porto Real do Colégio (AL)";"176790,9"
"2707602";"Quebrangulo (AL)";"121724,8"
"2707701";"Rio Largo (AL)";"1059513,5"
"2707800";"Roteiro (AL)";"114858,9"
"2707909";"Santa Luzia do Norte (AL)";"135252,0"
"2708006";"Santana do Ipanema (AL)";"509120,7"
"2708105";"Santana do Mundaú (AL)";"1094184,7"
"2708204";"São Brás (AL)";"83215,5"
"2708303";"São José da Laje (AL)";"302093,9"
"2708402";"São José da Tapera (AL)";"225931,6"
"2708501";"São Luís do Quitunde (AL)";"575006,3"
"2708600";"São Miguel dos Campos (AL)";"1040389,6"
"2708709";"São Miguel dos Milagres (AL)";"148133,8"
"2708808";"São Sebastião (AL)";"438041,0"
"2708907";"Satuba (AL)";"169555,9"
"2708956";"Senador Rui Palmeira (AL)";"87660,6"
"2709004";"Tanque d'Arca (AL)";"54673,8"
"2709103";"Taquarana (AL)";"253668,5"
"2709152";"Teotônio Vilela (AL)";"512119,9"
"2709202";"Traipu (AL)";"205189,7"
"2709301";"União dos Palmares (AL)";"941836,3"
"2709400";"Viçosa (AL)";"339654,8"
"2800100";"Amparo do São Francisco (SE)";"27618,9"
"2800209";"Aquidabã (SE)";"229708,0"
"2800308";"Aracaju (SE)";"17378213,3"
"2800407";"Arauá (SE)";"108322,5"
"2800506";"Areia Branca (SE)";"188319,8"
"2800605";"Barra dos Coqueiros (SE)";"488070,5"
"2800670";"Boquim (SE)";"291217,5"
"2800704";"Brejo Grande (SE)";"75612,6"
"2801009";"Campo do Brito (SE)";"196626,1"
"2801108";"Canhoba (SE)";"43424,1"
"2801207";"Canindé de São Francisco (SE)";"2147285,4"
"2801306";"Capela (SE)";"373968,2"
"2801405";"Carira (SE)";"216677,1"
"2801504";"Carmópolis (SE)";"380348,8"
"2801603";"Cedro de São João (SE)";"53978,5"
"2801702";"Cristinápolis (SE)";"209872,9"
"2801900";"Cumbe (SE)";"36738,5"
"2802007";"Divina Pastora (SE)";"152571,0"
"2802106";"Estância (SE)";"1693741,0"
"2802205";"Feira Nova (SE)";"57192,8"
"2802304";"Frei Paulo (SE)";"214067,4"
"2802403";"Gararu (SE)";"103271,9"
"2802502";"General Maynard (SE)";"31580,6"
"2802601";"Graccho Cardoso (SE)";"60672,3"
"2802700";"Ilha das Flores (SE)";"71687,2"
"2802809";"Indiaroba (SE)";"183805,7"
"2802908";"Itabaiana (SE)";"1793290,3"
"2803005";"Itabaianinha (SE)";"426894,7"
"2803104";"Itabi (SE)";"53346,7"
"2803203";"Itaporanga d'Ajuda (SE)";"901932,2"
"2803302";"Japaratuba (SE)";"392647,6"
"2803401";"Japoatã (SE)";"161980,6"
"2803500";"Lagarto (SE)";"1469644,3"
"2803609";"Laranjeiras (SE)";"820872,2"
"2803708";"Macambira (SE)";"63991,2"
"2803807";"Malhada dos Bois (SE)";"42570,5"
"2803906";"Malhador (SE)";"126102,5"
