 Óbitos por causas evitáveis de 5 a 74 anos - Bahia
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"293105 TANQUE NOVO";32
"293110 TANQUINHO";34
"293120 TAPEROA";42
"293130 TAPIRAMUTA";51
"293135 TEIXEIRA DE FREITAS";621
"293140 TEODORO SAMPAIO";27
"293150 TEOFILANDIA";60
"293160 TEOLANDIA";48
"293170 TERRA NOVA";32
"293180 TREMEDAL";51
"293190 TUCANO";126
"293200 UAUA";68
"293210 UBAIRA";63
"293220 UBAITABA";91
"293230 UBATA";94
"293240 UIBAI";47
"293245 UMBURANAS";32
"293250 UNA";96
"293260 URANDI";49
"293270 URUCUCA";83
"293280 UTINGA";68
"293290 VALENCA";320
"293300 VALENTE";66
"293305 VARZEA DA ROCA";48
"293310 VARZEA DO POCO";39
"293315 VARZEA NOVA";47
"293317 VARZEDO";34
"293320 VERA CRUZ";172
"293325 VEREDA";29
"293330 VITORIA DA CONQUISTA";1279
"293340 WAGNER";29
"293345 WANDERLEY";41
"293350 WENCESLAU GUIMARAES";86
"293360 XIQUE-XIQUE";183
"Total";52033
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
