 Óbitos por causas evitáveis de 5 a 74 anos - Paraíba
Óbitos p/Residênc por Município
Período:2018
"Município";"Óbitos_p/Residênc"
"251510 SAO SEBASTIAO DE LAGOA DE ROCA";39
"251520 SAO SEBASTIAO DO UMBUZEIRO";14
"251530 SAPE";204
"251540 SAO VICENTE DO SERIDO";29
"251550 SERRA BRANCA";42
"251560 SERRA DA RAIZ";6
"251570 SERRA GRANDE";10
"251580 SERRA REDONDA";15
"251590 SERRARIA";24
"251593 SERTAOZINHO";22
"251597 SOBRADO";31
"251600 SOLANEA";113
"251610 SOLEDADE";50
"251615 SOSSEGO";18
"251620 SOUSA";261
"251630 SUME";71
"251640 TACIMA";25
"251650 TAPEROA";70
"251660 TAVARES";37
"251670 TEIXEIRA";56
"251675 TENORIO";11
"251680 TRIUNFO";31
"251690 UIRAUNA";54
"251700 UMBUZEIRO";30
"251710 VARZEA";12
"251720 VIEIROPOLIS";11
"251740 ZABELE";9
"Total";14034
 Fonte: MS/SVSA/CGIAE - Sistema de Informações sobre Mortalidade - SIM
 Consulte o site da Secretaria Estadual de Saúde para mais informações.
 Notas:
 
 Dados finais disponíveis até 2024 e atualizados em 02/12/2025.
 Em 2011, houve uma mudança no conteúdo da Declaração de Óbito, com maior detalhamento das informações coletadas. Para este ano, foram
 utilizados simultaneamente os dois formulários. Para mais detalhes sobre as mudanças ocorridas e os seus efeitos, veja o documento
 "Sistema de Informações sobre Mortalidade - SIM. Consolidação da base de dados de 2011".
 No dia 13/06/2019, os arquivos do SIM referentes ao ano de notificação 2017 foram atualizados, com alteração das causas básicas de 2 registros e exclusão de 1 registro.
 No dia 01/04/2020, os arquivos do SIM referentes ao ano de notificação 2019 foram atualizados, com alteração das causas básicas de 4 registros e exclusão de 1 registro.
 
